Expedition,Latitude,Longitude,Depth,NO3,d15N
GOSHIP IO8S,-38.9911,94.9921,199.2,9,7.5
GOSHIP IO8S,-38.9911,94.9921,151.3,7.66,8
GOSHIP IO8S,-38.9911,94.9921,123.7,6.65,8.3
GOSHIP IO8S,-38.9911,94.9921,100.2,5.89,8.8
GOSHIP IO8S,-38.9911,94.9921,74.7,4.51,11
GOSHIP IO8S,-38.9911,94.9921,50,2.48,18.2
GOSHIP IO8S,-36.498,95.0028,4287.5,32.1,4.8
GOSHIP IO8S,-36.498,95.0028,3915.4,31.99,4.8
GOSHIP IO8S,-36.498,95.0028,3552,31.73,4.8
GOSHIP IO8S,-36.498,95.0028,3195.8,31.32,4.9
GOSHIP IO8S,-36.498,95.0028,2908.6,30.99,4.9
GOSHIP IO8S,-36.498,95.0028,2663.6,30.64,4.9
GOSHIP IO8S,-36.498,95.0028,2415.6,30.92,5
GOSHIP IO8S,-36.498,95.0028,2158.8,31.92,5.2
GOSHIP IO8S,-36.498,95.0028,1936.4,33,5.2
GOSHIP IO8S,-36.498,95.0028,1771.1,33.75,5.3
GOSHIP IO8S,-36.498,95.0028,1667.9,33.97,5.3
GOSHIP IO8S,-36.498,95.0028,1565.4,34.21,5.4
GOSHIP IO8S,-36.498,95.0028,1463.2,34.25,5.5
GOSHIP IO8S,-36.498,95.0028,1368.5,33.79,5.5
GOSHIP IO8S,-36.498,95.0028,1266.7,33.02,5.6
GOSHIP IO8S,-36.498,95.0028,1165.6,31.98,5.7
GOSHIP IO8S,-36.498,95.0028,1066.2,30.45,5.8
GOSHIP IO8S,-36.498,95.0028,967,28.27,5.9
GOSHIP IO8S,-36.498,95.0028,865.5,25.35,6.1
GOSHIP IO8S,-36.498,95.0028,766.2,21.14,6.3
GOSHIP IO8S,-36.498,95.0028,664.9,17.05,6.7
GOSHIP IO8S,-36.498,95.0028,563.1,14.66,6.8
GOSHIP IO8S,-36.498,95.0028,484.8,13.13,7
GOSHIP IO8S,-36.498,95.0028,433.4,12.45,7.1
GOSHIP IO8S,-36.498,95.0028,385.4,11.52,7.1
GOSHIP IO8S,-36.498,95.0028,336.3,11.98,7.1
GOSHIP IO8S,-36.498,95.0028,286,10.74,7.3
GOSHIP IO8S,-36.498,95.0028,235.1,9.4,7.5
GOSHIP IO8S,-36.498,95.0028,184.8,7.57,8.1
GOSHIP IO8S,-36.498,95.0028,136.6,5.9,8.8
GOSHIP IO8S,-36.498,95.0028,115,4.91,9.6
GOSHIP IO8S,-36.498,95.0028,91,3.7,11
GOSHIP IO8S,-36.498,95.0028,64.9,2.69,16.4
GOSHIP IO8S,-33.5083,95.001,4429.5,31.92,4.7
GOSHIP IO8S,-33.5083,95.001,4113.1,31.85,4.8
GOSHIP IO8S,-33.5083,95.001,3799.2,31.59,4.8
GOSHIP IO8S,-33.5083,95.001,3499.5,31.5,4.8
GOSHIP IO8S,-33.5083,95.001,3201.1,31.22,4.9
GOSHIP IO8S,-33.5083,95.001,2914.7,30.95,4.9
GOSHIP IO8S,-33.5083,95.001,2666.7,31.03,5
GOSHIP IO8S,-33.5083,95.001,2408,31.48,5.1
GOSHIP IO8S,-33.5083,95.001,2164.7,32.32,5.2
GOSHIP IO8S,-33.5083,95.001,1935.6,33.22,5.4
GOSHIP IO8S,-33.5083,95.001,1736.1,33.87,5.5
GOSHIP IO8S,-33.5083,95.001,1566.9,34.4,5.6
GOSHIP IO8S,-33.5083,95.001,1468.3,34.5,5.6
GOSHIP IO8S,-33.5083,95.001,1368.6,34.51,5.7
GOSHIP IO8S,-33.5083,95.001,1265.7,34.22,5.7
GOSHIP IO8S,-33.5083,95.001,1164.5,32.84,5.7
GOSHIP IO8S,-33.5083,95.001,1065.4,31.59,5.8
GOSHIP IO8S,-33.5083,95.001,966.4,29.17,5.9
GOSHIP IO8S,-33.5083,95.001,866.1,25.96,6
GOSHIP IO8S,-33.5083,95.001,765.7,20.99,6.3
GOSHIP IO8S,-33.5083,95.001,664.7,17.11,6.7
GOSHIP IO8S,-33.5083,95.001,565.4,14.99,6.9
GOSHIP IO8S,-33.5083,95.001,486.4,12.85,7.2
GOSHIP IO8S,-33.5083,95.001,436.3,11.58,7.3
GOSHIP IO8S,-33.5083,95.001,386.1,10.42,7.5
GOSHIP IO8S,-33.5083,95.001,336.3,8.75,7.5
GOSHIP IO8S,-33.5083,95.001,285.9,6.73,8
GOSHIP IO8S,-33.5083,95.001,235.9,5.22,7.9
GOSHIP IO8S,-33.5083,95.001,185.7,2.58,8.4
GOSHIP IO8S,-30.6989,95.0039,1610.2,34.65,5.5
GOSHIP IO8S,-30.6989,95.0039,1535.9,34.9,5.6
GOSHIP IO8S,-30.6989,95.0039,1467.1,34.98,5.7
GOSHIP IO8S,-30.6989,95.0039,1364,35.14,5.7
GOSHIP IO8S,-30.6989,95.0039,1266.4,34.67,5.8
GOSHIP IO8S,-30.6989,95.0039,1162.5,33.46,5.8
GOSHIP IO8S,-30.6989,95.0039,1065.8,32.3,5.9
GOSHIP IO8S,-30.6989,95.0039,966.2,29.93,6
GOSHIP IO8S,-30.6989,95.0039,866.2,26.2,6.1
GOSHIP IO8S,-30.6989,95.0039,766.4,20.93,6.4
GOSHIP IO8S,-30.6989,95.0039,664.7,17.06,6.7
GOSHIP IO8S,-30.6989,95.0039,564.4,14.37,7
GOSHIP IO8S,-30.6989,95.0039,464.1,12.08,7.2
GOSHIP IO8S,-30.6989,95.0039,384.9,10.92,7.2
GOSHIP IO8S,-30.6989,95.0039,334.4,10.03,7.4
GOSHIP IO8S,-30.6989,95.0039,284.6,8.43,7.7
GOSHIP IO8S,-30.6989,95.0039,235.1,6.54,8.4
GOSHIP IO8S,-30.6989,95.0039,183.2,3.19,9.7
GOSHIP IO8S,-28.911,95.0017,2613,32.67,5.2
GOSHIP IO8S,-28.911,95.0017,2392,32.78,5.2
GOSHIP IO8S,-28.911,95.0017,2167.2,33.25,5.3
GOSHIP IO8S,-28.911,95.0017,1936.7,33.76,5.4
GOSHIP IO8S,-28.911,95.0017,1736.3,34.28,5.5
GOSHIP IO8S,-28.911,95.0017,1535.8,34.82,5.6
GOSHIP IO8S,-28.911,95.0017,1368,34.97,5.7
GOSHIP IO8S,-28.911,95.0017,1264.2,34.59,5.8
GOSHIP IO8S,-28.911,95.0017,1165.5,33.84,5.9
GOSHIP IO8S,-28.911,95.0017,1066.5,32.3,5.9
GOSHIP IO8S,-28.911,95.0017,964.4,29.69,5.9
GOSHIP IO8S,-28.911,95.0017,866.3,25.73,6.1
GOSHIP IO8S,-28.911,95.0017,766.4,20.75,6.3
GOSHIP IO8S,-28.911,95.0017,664.3,16.72,6.7
GOSHIP IO8S,-28.911,95.0017,567.4,13.9,7
GOSHIP IO8S,-28.911,95.0017,463,11.25,7.3
GOSHIP IO8S,-28.911,95.0017,385.9,9.94,7.5
GOSHIP IO8S,-28.911,95.0017,336.1,8.4,7.7
GOSHIP IO8S,-28.911,95.0017,284,5.89,7.7
GOSHIP IO8S,-28.911,95.0017,236,3.16,7.8
GOSHIP P18,-29.1,-103,3315.6,34.6,5.2
GOSHIP P18,-29.1,-103,2985.1,34.7,5.3
GOSHIP P18,-29.1,-103,2699.7,35,5.3
GOSHIP P18,-29.1,-103,2430.8,35.2,5.3
GOSHIP P18,-29.1,-103,2226.1,35.2,5.3
GOSHIP P18,-29.1,-103,1949.2,35.4,5.4
GOSHIP P18,-29.1,-103,1720.1,35.4,5.4
GOSHIP P18,-29.1,-103,1480.3,36.5,5.7
GOSHIP P18,-29.1,-103,1230.8,38.2,6.2
GOSHIP P18,-29.1,-103,1070.6,37.2,6.1
GOSHIP P18,-29.1,-103,959.6,35.1,6
GOSHIP P18,-29.1,-103,849.7,32.6,6
GOSHIP P18,-29.1,-103,751.1,30.9,6.3
GOSHIP P18,-29.1,-103,645.9,27.3,6.2
GOSHIP P18,-29.1,-103,555.3,26.4,6.3
GOSHIP P18,-29.1,-103,463.8,26.2,6.7
GOSHIP P18,-29.1,-103,379.6,23.1,7.3
GOSHIP P18,-29.1,-103,295,13.8,8.6
GOSHIP P18,-29.1,-103,224.8,7.4,9.2
GOSHIP P18,-31,-103,3489.1,34.5,5.2
GOSHIP P18,-31,-103,3316,34.5,5.2
GOSHIP P18,-31,-103,3140.6,34.6,5.3
GOSHIP P18,-31,-103,2866.2,34.7,5.2
GOSHIP P18,-31,-103,2590.5,34.8,5.2
GOSHIP P18,-31,-103,2311.3,34.9,5.3
GOSHIP P18,-31,-103,2030.4,35.1,5.3
GOSHIP P18,-31,-103,1749.4,35.7,5.5
GOSHIP P18,-31,-103,1435,37.8,6
GOSHIP P18,-31,-103,1264.9,38.5,6.2
GOSHIP P18,-31,-103,1129.9,37.6,6.2
GOSHIP P18,-31,-103,1010.3,35,6.1
GOSHIP P18,-31,-103,890,31.6,6
GOSHIP P18,-31,-103,770.1,28.3,6
GOSHIP P18,-31,-103,660.1,25.9,6
GOSHIP P18,-31,-103,550.4,24.5,6
GOSHIP P18,-31,-103,454.7,25.3,6.5
GOSHIP P18,-31,-103,355.4,20.1,7.2
GOSHIP P18,-31,-103,275.1,12.5,9
GOSHIP P18,-31,-103,200.1,3.3,11
GOSHIP P18,-33,-103,3716,34.4,5.2
GOSHIP P18,-33,-103,3328.3,34.4,5.2
GOSHIP P18,-33,-103,2960.3,34.4,5.2
GOSHIP P18,-33,-103,2684.8,34.4,5.2
GOSHIP P18,-33,-103,2409.7,34.7,5.3
GOSHIP P18,-33,-103,2130.3,35.4,5.4
GOSHIP P18,-33,-103,1849.5,36.4,5.6
GOSHIP P18,-33,-103,1569.8,37.8,6
GOSHIP P18,-33,-103,1324.5,38.5,6.1
GOSHIP P18,-33,-103,1174.5,36.9,5.9
GOSHIP P18,-33,-103,1051.1,34.4,5.8
GOSHIP P18,-33,-103,931.3,30.9,5.7
GOSHIP P18,-33,-103,809.9,28,5.8
GOSHIP P18,-33,-103,700.5,25.9,5.9
GOSHIP P18,-33,-103,590.1,23.9,5.8
GOSHIP P18,-33,-103,490.7,23.2,5.9
GOSHIP P18,-33,-103,394.6,21.6,6.2
GOSHIP P18,-33,-103,306.2,17.8,7.4
GOSHIP P18,-33,-103,224.6,10.6,9
GOSHIP P18,-34,-103,3662.4,34.2,5.2
GOSHIP P18,-34,-103,3476.4,34.3,5.2
GOSHIP P18,-34,-103,3290.7,34.3,5.2
GOSHIP P18,-34,-103,3024.8,34.2,5.2
GOSHIP P18,-34,-103,2720.4,34.3,5.2
GOSHIP P18,-34,-103,2440.6,34.5,5.3
GOSHIP P18,-34,-103,2135,35.1,5.5
GOSHIP P18,-34,-103,1845.7,35.8,5.8
GOSHIP P18,-34,-103,1525.4,37.5,6
GOSHIP P18,-34,-103,1295.8,37.8,6
GOSHIP P18,-34,-103,1185,36.8,5.8
GOSHIP P18,-34,-103,1050.4,34.1,5.8
GOSHIP P18,-34,-103,929.4,31.7,5.7
GOSHIP P18,-34,-103,814.5,28.8,5.8
GOSHIP P18,-34,-103,700.2,26.3,5.8
GOSHIP P18,-34,-103,580.1,24.3,5.8
GOSHIP P18,-34,-103,480.7,23.3,5.8
GOSHIP P18,-34,-103,375,22.8,6.2
GOSHIP P18,-34,-103,285.2,19,8.5
GOSHIP P18,-34,-103,205.1,14.5,8.6
GOSHIP P18,-34,-103,136.9,5.6,11.3
GOSHIP P18,-36,-103,3913,33.5,5
GOSHIP P18,-36,-103,3595.4,33.6,5
GOSHIP P18,-36,-103,3295.8,34.1,5.1
GOSHIP P18,-36,-103,2975.7,34.3,5.2
GOSHIP P18,-36,-103,2669.7,34.4,5.2
GOSHIP P18,-36,-103,2361.3,34.6,5.3
GOSHIP P18,-36,-103,2060.4,35.5,5.5
GOSHIP P18,-36,-103,1749.8,36.1,5.6
GOSHIP P18,-36,-103,1475,37.2,5.9
GOSHIP P18,-36,-103,1303.7,37.7,5.9
GOSHIP P18,-36,-103,1164.5,36.1,5.8
GOSHIP P18,-36,-103,1025.5,33.2,5.6
GOSHIP P18,-36,-103,894.9,30.2,5.6
GOSHIP P18,-36,-103,770.6,27.7,5.8
GOSHIP P18,-36,-103,650.2,25.4,5.8
GOSHIP P18,-36,-103,540.8,23.9,5.9
GOSHIP P18,-36,-103,436.5,22.6,5.9
GOSHIP P18,-36,-103,335.4,21.7,6.1
GOSHIP P18,-36,-103,250.6,17.7,7.3
GOSHIP P18,-36,-103,170.1,12.2,9.2
GOSHIP P18,-36,-103,105.1,3.1,15.2
GOSHIP P18,-38,-103,4192.6,33.3,4.8
GOSHIP P18,-38,-103,3872.8,33.2,4.9
GOSHIP P18,-38,-103,3551.3,33.5,4.9
GOSHIP P18,-38,-103,3222.8,33.9,5.1
GOSHIP P18,-38,-103,2902,34.2,5.2
GOSHIP P18,-38,-103,2581.6,34.3,5.2
GOSHIP P18,-38,-103,2261,34.5,5.3
GOSHIP P18,-38,-103,1940.5,35.6,5.3
GOSHIP P18,-38,-103,1618.7,36.5,5.6
GOSHIP P18,-38,-103,1422.2,37.1,5.8
GOSHIP P18,-38,-103,1272.3,37.1,5.8
GOSHIP P18,-38,-103,1130,35,5.6
GOSHIP P18,-38,-103,990.2,32.5,5.6
GOSHIP P18,-38,-103,856.3,29.5,5.6
GOSHIP P18,-38,-103,727.6,26.7,5.7
GOSHIP P18,-38,-103,599.4,24.5,5.7
GOSHIP P18,-38,-103,490.1,23.4,5.8
GOSHIP P18,-38,-103,380.2,22.4,5.8
GOSHIP P18,-38,-103,285.5,21.4,6
GOSHIP P18,-38,-103,201.4,18.6,6.6
GOSHIP P18,-38,-103,125.5,11,10.5
GOSHIP P18,-38,-103,60.2,7.1,14.4
GOSHIP P18,-38,-103,25.9,5.9,15.6
GOSHIP P18,-38,-103,4.5,4.5,16.8
GOSHIP P18,-40,-103,4012.7,33.1,4.9
GOSHIP P18,-40,-103,3830.4,33.1,4.8
GOSHIP P18,-40,-103,3655.6,33.2,4.9
GOSHIP P18,-40,-103,3331.1,33.4,5
GOSHIP P18,-40,-103,3005.6,33.6,5.1
GOSHIP P18,-40,-103,2685.7,34,5.1
GOSHIP P18,-40,-103,2364.1,33.8,5.2
GOSHIP P18,-40,-103,2044.5,34.4,5.2
GOSHIP P18,-40,-103,1684.7,35.8,5.5
GOSHIP P18,-40,-103,1469.7,36.2,5.6
GOSHIP P18,-40,-103,1312.4,36.3,5.7
GOSHIP P18,-40,-103,1156.6,34.4,5.6
GOSHIP P18,-40,-103,1036.3,32.3,5.5
GOSHIP P18,-40,-103,900.7,29.7,5.6
GOSHIP P18,-40,-103,765.2,26.9,5.6
GOSHIP P18,-40,-103,633,24.1,5.7
GOSHIP P18,-40,-103,527.6,23.2,5.7
GOSHIP P18,-40,-103,408.3,22.2,5.7
GOSHIP P18,-40,-103,311.7,21.6,5.9
GOSHIP P18,-40,-103,224.2,18.9,6.7
GOSHIP P18,-40,-103,146.3,11.4,10.1
GOSHIP P18,-40,-103,70.2,5.8,14.9
GOSHIP P18,-40,-103,31.2,6.1,15.4
GOSHIP P18,-40,-103,6.7,6.1,15.1
GOSHIP P18,-42,-103,3931.8,32.1,4.9
GOSHIP P18,-42,-103,3612.4,32.2,4.9
GOSHIP P18,-42,-103,3295.5,32.5,5
GOSHIP P18,-42,-103,2974.9,32.6,5.1
GOSHIP P18,-42,-103,2658,32.8,5.1
GOSHIP P18,-42,-103,2359.3,32.9,5.2
GOSHIP P18,-42,-103,2060.8,33.2,5.2
GOSHIP P18,-42,-103,1750.5,34.3,5.4
GOSHIP P18,-42,-103,1474.9,35.6,5.7
GOSHIP P18,-42,-103,1304.4,35,5.7
GOSHIP P18,-42,-103,1165.1,33.2,5.5
GOSHIP P18,-42,-103,1025,31.1,5.6
GOSHIP P18,-42,-103,896,28.7,5.6
GOSHIP P18,-42,-103,770.5,25.8,5.7
GOSHIP P18,-42,-103,652,23,5.8
GOSHIP P18,-42,-103,541.1,21.8,5.9
GOSHIP P18,-42,-103,435.4,20.9,5.8
GOSHIP P18,-42,-103,335,19.8,5.8
GOSHIP P18,-42,-103,250.8,19.2,5.9
GOSHIP P18,-42,-103,170.3,17.4,6.4
GOSHIP P18,-42,-103,101.6,10.9,9.3
GOSHIP P18,-42,-103,49.5,8.7,11.7
GOSHIP P18,-42,-103,20.6,8.7,12.1
GOSHIP P18,-42,-103,3.7,8.9,12.1
GOSHIP P18,-44,-103,3995.7,32.4,4.7
GOSHIP P18,-44,-103,3699.6,32.5,4.8
GOSHIP P18,-44,-103,3400.2,32.6,4.9
GOSHIP P18,-44,-103,3074.1,32.7,5
GOSHIP P18,-44,-103,2775.7,32.9,5
GOSHIP P18,-44,-103,2459.5,33,5.1
GOSHIP P18,-44,-103,2160.2,33.7,5.2
GOSHIP P18,-44,-103,1850,34.9,5.4
GOSHIP P18,-44,-103,1539.3,36.4,5.7
GOSHIP P18,-44,-103,1349.3,35.9,5.7
GOSHIP P18,-44,-103,1207.6,33.9,5.5
GOSHIP P18,-44,-103,1070.5,32.3,5.5
GOSHIP P18,-44,-103,940.6,30.1,5.6
GOSHIP P18,-44,-103,809.9,27.6,5.7
GOSHIP P18,-44,-103,689.2,24.8,5.7
GOSHIP P18,-44,-103,575.8,22.9,5.9
GOSHIP P18,-44,-103,470.4,21.6,6
GOSHIP P18,-44,-103,362.4,20.8,5.9
GOSHIP P18,-44,-103,275.9,20.1,5.9
GOSHIP P18,-44,-103,195.8,19.8,5.9
GOSHIP P18,-44,-103,126.7,15.5,7.7
GOSHIP P18,-44,-103,60.7,11.6,11.2
GOSHIP P18,-44,-103,26.4,0,11.8
GOSHIP P18,-46,-103,3969.3,32.4,4.8
GOSHIP P18,-46,-103,3725.3,32.4,4.9
GOSHIP P18,-46,-103,3505.9,32.4,5
GOSHIP P18,-46,-103,3155.3,32.5,5
GOSHIP P18,-46,-103,2978.2,32.7,5.1
GOSHIP P18,-46,-103,2560.2,32.9,5.1
GOSHIP P18,-46,-103,2260.8,32.9,5.2
GOSHIP P18,-46,-103,1949,33.6,5.2
GOSHIP P18,-46,-103,1605.1,34.6,5.4
GOSHIP P18,-46,-103,1389.6,34.6,5.5
GOSHIP P18,-46,-103,1256.3,33.6,5.5
GOSHIP P18,-46,-103,1115.2,32.1,5.5
GOSHIP P18,-46,-103,985.5,30.3,5.6
GOSHIP P18,-46,-103,849.4,28.2,5.7
GOSHIP P18,-46,-103,730.9,25.7,5.8
GOSHIP P18,-46,-103,610.7,23.2,5.9
GOSHIP P18,-46,-103,505.3,21.9,6
GOSHIP P18,-46,-103,395.3,21,6
GOSHIP P18,-46,-103,300.7,20.3,6
GOSHIP P18,-46,-103,221,19.7,5.9
GOSHIP P18,-46,-103,144.9,17.8,6.5
GOSHIP P18,-46,-103,69.8,12.9,10.4
GOSHIP P18,-46,-103,30.3,12.2,11.1
GOSHIP P18,-46,-103,3.9,12.1,11.1
GOSHIP P18,-48,-103,4245.4,32.6,4.8
GOSHIP P18,-48,-103,4020.9,32.6,4.8
GOSHIP P18,-48,-103,3694.1,32.4,4.9
GOSHIP P18,-48,-103,3270.6,32.4,5
GOSHIP P18,-48,-103,2939.9,32.8,5
GOSHIP P18,-48,-103,2610.6,32.8,5.1
GOSHIP P18,-48,-103,2264.8,32.8,5.1
GOSHIP P18,-48,-103,1920.9,33.6,5.2
GOSHIP P18,-48,-103,1620.6,34.4,5.3
GOSHIP P18,-48,-103,1420.2,34.2,5.4
GOSHIP P18,-48,-103,1270.6,33.4,5.5
GOSHIP P18,-48,-103,1124.9,32.1,5.6
GOSHIP P18,-48,-103,979,30.1,5.7
GOSHIP P18,-48,-103,850,28,5.8
GOSHIP P18,-48,-103,714.8,25,5.9
GOSHIP P18,-48,-103,590.7,22.8,6
GOSHIP P18,-48,-103,475.3,21.5,6.1
GOSHIP P18,-48,-103,366.1,20.8,6.1
GOSHIP P18,-48,-103,269.8,20.1,6.1
GOSHIP P18,-48,-103,184.9,19.5,6.2
GOSHIP P18,-48,-103,104.6,15.3,8.1
GOSHIP P18,-48,-103,50.6,13.3,9.9
GOSHIP P18,-48,-103,20.1,13.3,10
GOSHIP P18,-48,-103,6.9,13.3,10.1
GOSHIP P18,-50,-103,4176.7,32.5,4.7
GOSHIP P18,-50,-103,3863.3,32.4,4.7
GOSHIP P18,-50,-103,3551.7,32.3,4.8
GOSHIP P18,-50,-103,3225.5,32.3,4.8
GOSHIP P18,-50,-103,2902.4,32.7,5
GOSHIP P18,-50,-103,2580,32.7,5
GOSHIP P18,-50,-103,2199.2,32.7,5
GOSHIP P18,-50,-103,1939.3,33.4,5.1
GOSHIP P18,-50,-103,1620.5,34.2,5.2
GOSHIP P18,-50,-103,1420.2,34.1,5.3
GOSHIP P18,-50,-103,1270.5,33.6,5.4
GOSHIP P18,-50,-103,1131.1,32.6,5.5
GOSHIP P18,-50,-103,991.5,30.7,5.6
GOSHIP P18,-50,-103,856,28.6,5.7
GOSHIP P18,-50,-103,726.4,26,5.8
GOSHIP P18,-50,-103,600.9,23.2,6
GOSHIP P18,-50,-103,490.1,21.4,6.1
GOSHIP P18,-50,-103,380.1,20.7,6.2
GOSHIP P18,-50,-103,284.5,19.5,6.4
GOSHIP P18,-50,-103,199.9,18.6,6.6
GOSHIP P18,-50,-103,125.9,16,7.5
GOSHIP P18,-50,-103,60.6,13,9.3
GOSHIP P18,-50,-103,25.5,13.2,9.5
GOSHIP P18,-50,-103,3.4,13.2,9.5
GOSHIP P18,-52,-103,4393.9,32.7,4.7
GOSHIP P18,-52,-103,4023.2,32.7,4.7
GOSHIP P18,-52,-103,3656.3,32.5,4.8
GOSHIP P18,-52,-103,3330.4,32.5,4.9
GOSHIP P18,-52,-103,3005.7,32.7,4.9
GOSHIP P18,-52,-103,2685.9,32.9,4.9
GOSHIP P18,-52,-103,2365.3,32.7,5
GOSHIP P18,-52,-103,2044,33.3,5
GOSHIP P18,-52,-103,1685.6,34.2,5.1
GOSHIP P18,-52,-103,1470,34.3,5.3
GOSHIP P18,-52,-103,1313.6,33.8,5.3
GOSHIP P18,-52,-103,1175.8,32.7,5.4
GOSHIP P18,-52,-103,1035.3,31.2,5.6
GOSHIP P18,-52,-103,899.7,28.9,5.7
GOSHIP P18,-52,-103,764.9,25.2,6
GOSHIP P18,-52,-103,636,21.7,6.4
GOSHIP P18,-52,-103,525.6,20.5,6.6
GOSHIP P18,-52,-103,409,20.1,6.6
GOSHIP P18,-52,-103,315,20,6.7
GOSHIP P18,-52,-103,232.8,20.4,6.5
GOSHIP P18,-52,-103,144.7,18.4,6.9
GOSHIP P18,-52,-103,69.6,16,7.8
GOSHIP P18,-52,-103,30.9,14,8.7
GOSHIP P18,-52,-103,5,14,8.8
GOSHIP P18,-54,-103,4374,33,4.8
GOSHIP P18,-54,-103,3983.8,32.7,4.8
GOSHIP P18,-54,-103,3595.2,32.5,4.9
GOSHIP P18,-54,-103,3271.2,32.5,4.9
GOSHIP P18,-54,-103,2941,32.7,4.9
GOSHIP P18,-54,-103,2610.4,32.8,5
GOSHIP P18,-54,-103,2265.2,32.4,5
GOSHIP P18,-54,-103,1920.5,33.5,5.1
GOSHIP P18,-54,-103,1621.2,34.5,5.1
GOSHIP P18,-54,-103,1424,34.6,5.3
GOSHIP P18,-54,-103,1271,34.2,5.4
GOSHIP P18,-54,-103,1126.2,33.1,5.5
GOSHIP P18,-54,-103,986.1,31.4,5.5
GOSHIP P18,-54,-103,850.9,29.2,5.7
GOSHIP P18,-54,-103,715.4,25.7,6
GOSHIP P18,-54,-103,591.5,21.6,6.4
GOSHIP P18,-54,-103,475.4,22.5,6.2
GOSHIP P18,-54,-103,366.2,21,6.5
GOSHIP P18,-54,-103,271.4,20.8,6.6
GOSHIP P18,-54,-103,185.2,19.8,6.5
GOSHIP P18,-54,-103,105.5,17.9,7
GOSHIP P18,-54,-103,50.9,14.9,8.4
GOSHIP P18,-54,-103,20.6,14.8,8.5
GOSHIP P18,-54,-103,3,14.8,8.4
GOSHIP P18,-55,-103,4687.1,32.8,4.8
GOSHIP P18,-55,-103,4425.8,32.7,4.9
GOSHIP P18,-55,-103,4165,32.6,4.8
GOSHIP P18,-55,-103,3824.9,32.4,4.9
GOSHIP P18,-55,-103,3451,32.3,4.9
GOSHIP P18,-55,-103,3061.1,32.2,5
GOSHIP P18,-55,-103,2701,32.3,5
GOSHIP P18,-55,-103,2337.7,32.7,5.1
GOSHIP P18,-55,-103,1924,33.7,5.1
GOSHIP P18,-55,-103,1673.7,34.4,5.2
GOSHIP P18,-55,-103,1505.7,34.4,5.3
GOSHIP P18,-55,-103,1346,34.3,5.3
GOSHIP P18,-55,-103,1181.5,34.3,5.3
GOSHIP P18,-55,-103,1025,33.3,5.4
GOSHIP P18,-55,-103,880.1,31.5,5.6
GOSHIP P18,-55,-103,725.5,29,5.7
GOSHIP P18,-55,-103,594.1,24.9,6
GOSHIP P18,-55,-103,471.5,21.8,6.4
GOSHIP P18,-55,-103,355,20.8,6.5
GOSHIP P18,-55,-103,260.5,20,6.5
GOSHIP P18,-55,-103,167.8,19.6,6.6
GOSHIP P18,-55,-103,84.7,17.8,6.9
GOSHIP P18,-55,-103,30.2,15.2,8.2
GOSHIP P18,-55,-103,3.6,15.1,8.1
GOSHIP P18,-56,-103,4535.4,32.7,4.8
GOSHIP P18,-56,-103,4114.9,32.6,4.6
GOSHIP P18,-56,-103,3698.1,32.2,4.6
GOSHIP P18,-56,-103,3374.7,32.1,4.7
GOSHIP P18,-56,-103,3049.7,32.2,4.7
GOSHIP P18,-56,-103,2720.1,32.3,4.8
GOSHIP P18,-56,-103,2380.2,32.4,4.9
GOSHIP P18,-56,-103,2029.2,32.6,4.9
GOSHIP P18,-56,-103,1689.7,33.8,5
GOSHIP P18,-56,-103,1479.4,34.4,5.1
GOSHIP P18,-56,-103,1316.3,34.5,5.2
GOSHIP P18,-56,-103,1170.5,34.1,5.3
GOSHIP P18,-56,-103,1030.5,33.1,5.4
GOSHIP P18,-56,-103,894.8,31.7,5.5
GOSHIP P18,-56,-103,759.8,29.8,5.7
GOSHIP P18,-56,-103,629.9,27,5.8
GOSHIP P18,-56,-103,515.4,23.9,6.1
GOSHIP P18,-56,-103,401.6,21.2,6.4
GOSHIP P18,-56,-103,300.1,21.2,6.4
GOSHIP P18,-56,-103,210.2,20.5,6.1
GOSHIP P18,-56,-103,130.1,19.5,6.4
GOSHIP P18,-56,-103,59.3,15.7,7.9
GOSHIP P18,-56,-103,25.2,15.4,8.1
GOSHIP P18,-56,-103,6.4,15.3,8.1
GOSHIP P18,-57,-103,4231.7,32.8,4.8
GOSHIP P18,-57,-103,3840.8,32.7,4.8
GOSHIP P18,-57,-103,3445,32.4,4.8
GOSHIP P18,-57,-103,3118.9,32.2,4.8
GOSHIP P18,-57,-103,2796.7,32.2,4.9
GOSHIP P18,-57,-103,2475.5,31.8,5
GOSHIP P18,-57,-103,2154.2,32,5
GOSHIP P18,-57,-103,1834.1,32.5,5.1
GOSHIP P18,-57,-103,1556.3,33.2,5.1
GOSHIP P18,-57,-103,1368.9,33.8,5.2
GOSHIP P18,-57,-103,1224.6,34.2,5.2
GOSHIP P18,-57,-103,1084,34.5,5.3
GOSHIP P18,-57,-103,943.3,34.5,5.3
GOSHIP P18,-57,-103,805.9,33.9,5.4
GOSHIP P18,-57,-103,685,33,5.5
GOSHIP P18,-57,-103,566.9,31.7,5.6
GOSHIP P18,-57,-103,454.4,30.3,5.6
GOSHIP P18,-57,-103,330.7,27.4,5.7
GOSHIP P18,-57,-103,252.8,25.4,6
GOSHIP P18,-57,-103,177.3,23.2,6.2
GOSHIP P18,-57,-103,104.9,20.7,6.6
GOSHIP P18,-57,-103,49.7,17.8,7.8
GOSHIP P18,-57,-103,20,17.6,7.8
GOSHIP P18,-57,-103,3.6,17.7,7.8
